# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2122005	2124158	-					dcp	66888783	ISN38_RS08990	2154		old_locus_tag=ISN38_08985
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2122005	2124158	-	WP_058358564.1	WP_058358564.1		peptidyl-dipeptidase Dcp	dcp	66888783	ISN38_RS08990	2154	717	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2124363	2124965	-						66888784	ISN38_RS08995	603		old_locus_tag=ISN38_08990
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2124363	2124965	-	WP_003480221.1	WP_003480221.1		lysophospholipid acyltransferase family protein		66888784	ISN38_RS08995	603	200	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2124969	2125400	-					arfB	66888785	ISN38_RS09000	432		old_locus_tag=ISN38_08995
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2124969	2125400	-	WP_004425916.1	WP_004425916.1		aminoacyl-tRNA hydrolase	arfB	66888785	ISN38_RS09000	432	143	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2125590	2126132	+						66888786	ISN38_RS09005	543		old_locus_tag=ISN38_09000
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2125590	2126132	+	WP_004425915.1	WP_004425915.1		DUF2059 domain-containing protein		66888786	ISN38_RS09005	543	180	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2126384	2127208	-						66888787	ISN38_RS09010	825		old_locus_tag=ISN38_09005
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2126384	2127208	-	WP_206712174.1	WP_206712174.1		pseudouridine synthase		66888787	ISN38_RS09010	825	274	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2127276	2127737	+						66888788	ISN38_RS09015	462		old_locus_tag=ISN38_09010
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2127276	2127737	+	WP_003480214.1	WP_003480214.1		thioredoxin family protein		66888788	ISN38_RS09015	462	153	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2127804	2129462	-					ubiB	66888789	ISN38_RS09020	1659		old_locus_tag=ISN38_09015
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2127804	2129462	-	WP_003480212.1	WP_003480212.1		ubiquinone biosynthesis regulatory protein kinase UbiB	ubiB	66888789	ISN38_RS09020	1659	552	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2129459	2130100	-						66888790	ISN38_RS09025	642		old_locus_tag=ISN38_09020
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2129459	2130100	-	WP_003468172.1	WP_003468172.1		SCP2 sterol-binding domain-containing protein		66888790	ISN38_RS09025	642	213	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2130221	2131336	+					ddlA	66888791	ISN38_RS09030	1116		old_locus_tag=ISN38_09025
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2130221	2131336	+	WP_003468169.1	WP_003468169.1		D-alanine--D-alanine ligase	ddlA	66888791	ISN38_RS09030	1116	371	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2131452	2131610	-						66888792	ISN38_RS09035	159		old_locus_tag=ISN38_09030
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2131452	2131610	-	WP_003468167.1	WP_003468167.1		DUF1328 domain-containing protein		66888792	ISN38_RS09035	159	52	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2131673	2132683	-						66888793	ISN38_RS09040	1011		old_locus_tag=ISN38_09035
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2131673	2132683	-	WP_003468120.1	WP_003468120.1		NAD-dependent epimerase/dehydratase family protein		66888793	ISN38_RS09040	1011	336	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2132886	2134013	+						66888794	ISN38_RS09045	1128		old_locus_tag=ISN38_09040
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2132886	2134013	+	WP_003480206.1	WP_003480206.1		serine hydrolase		66888794	ISN38_RS09045	1128	375	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2133997	2135577	-						66888795	ISN38_RS09050	1581		old_locus_tag=ISN38_09045
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2133997	2135577	-	WP_206712175.1	WP_206712175.1		winged helix-turn-helix transcriptional regulator		66888795	ISN38_RS09050	1581	526	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2135588	2137234	-						66888796	ISN38_RS09055	1647		old_locus_tag=ISN38_09050
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2135588	2137234	-	WP_003468117.1	WP_003468117.1		fatty acid CoA ligase family protein		66888796	ISN38_RS09055	1647	548	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2137446	2137820	+						66888797	ISN38_RS09060	375		old_locus_tag=ISN38_09055
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2137446	2137820	+	WP_003468115.1	WP_003468115.1		YkgJ family cysteine cluster protein		66888797	ISN38_RS09060	375	124	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2137889	2138377	-						66888798	ISN38_RS09065	489		old_locus_tag=ISN38_09060
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2137889	2138377	-	WP_196479353.1	WP_196479353.1		hypothetical protein		66888798	ISN38_RS09065	489	162	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2138622	2139527	-						66888799	ISN38_RS09070	906		old_locus_tag=ISN38_09065
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2138622	2139527	-	WP_047324412.1	WP_047324412.1		alpha/beta fold hydrolase		66888799	ISN38_RS09070	906	301	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2139630	2140802	-						66888800	ISN38_RS09075	1173		old_locus_tag=ISN38_09070
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2139630	2140802	-	WP_170873945.1	WP_170873945.1		Fic family protein		66888800	ISN38_RS09075	1173	390	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2140938	2141954	-						66888801	ISN38_RS09080	1017		old_locus_tag=ISN38_09075
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2140938	2141954	-	WP_003468109.1	WP_003468109.1		3-oxoacyl-ACP synthase III		66888801	ISN38_RS09080	1017	338	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2142057	2142374	-						66888802	ISN38_RS09085	318		old_locus_tag=ISN38_09080
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2142057	2142374	-	WP_003468108.1	WP_003468108.1		DUF4156 domain-containing protein		66888802	ISN38_RS09085	318	105	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2142581	2145457	-						66888803	ISN38_RS09090	2877		old_locus_tag=ISN38_09085
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2142581	2145457	-	WP_058361447.1	WP_058361447.1		insulinase family protein		66888803	ISN38_RS09090	2877	958	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2145872	2146186	+						66888804	ISN38_RS09095	315		old_locus_tag=ISN38_09090
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2145872	2146186	+	WP_003468106.1	WP_003468106.1		hypothetical protein		66888804	ISN38_RS09095	315	104	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2146238	2146717	+						66888805	ISN38_RS09100	480		old_locus_tag=ISN38_09095
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2146238	2146717	+	WP_003468105.1	WP_003468105.1		tRNA (cytidine(34)-2'-O)-methyltransferase		66888805	ISN38_RS09100	480	159	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2147068	2147640	+						66888806	ISN38_RS09105	573		old_locus_tag=ISN38_09100
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2147068	2147640	+	WP_003468104.1	WP_003468104.1		Ax21 family protein		66888806	ISN38_RS09105	573	190	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2147810	2148835	-						66888807	ISN38_RS09110	1026		old_locus_tag=ISN38_09105
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2147810	2148835	-	WP_060748689.1	WP_060748689.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase		66888807	ISN38_RS09110	1026	341	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2148854	2149372	-					secB	66888808	ISN38_RS09115	519		old_locus_tag=ISN38_09110
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2148854	2149372	-	WP_003468101.1	WP_003468101.1		protein-export chaperone SecB	secB	66888808	ISN38_RS09115	519	172	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2149461	2149895	-						66888809	ISN38_RS09120	435		old_locus_tag=ISN38_09115
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2149461	2149895	-	WP_003468099.1	WP_003468099.1		rhodanese-like domain-containing protein		66888809	ISN38_RS09120	435	144	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2149949	2150368	-						66888810	ISN38_RS09125	420		old_locus_tag=ISN38_09120
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2149949	2150368	-	WP_003468096.1	WP_003468096.1		hypothetical protein		66888810	ISN38_RS09125	420	139	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2150406	2150876	-						66888811	ISN38_RS09130	471		old_locus_tag=ISN38_09125
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2150406	2150876	-	WP_003468094.1	WP_003468094.1		YiiD C-terminal domain-containing protein		66888811	ISN38_RS09130	471	156	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2150919	2151692	+						66888812	ISN38_RS09135	774		old_locus_tag=ISN38_09130
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2150919	2151692	+	WP_149507711.1	WP_149507711.1		uroporphyrinogen-III synthase		66888812	ISN38_RS09135	774	257	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2151812	2152789	+						66888813	ISN38_RS09140	978		old_locus_tag=ISN38_09135
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2151812	2152789	+	WP_003470532.1	WP_003470532.1		uroporphyrinogen-III C-methyltransferase		66888813	ISN38_RS09140	978	325	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2152786	2154057	+						66888814	ISN38_RS09145	1272		old_locus_tag=ISN38_09140
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2152786	2154057	+	WP_003470531.1	WP_003470531.1		porphyrin biosynthesis protein		66888814	ISN38_RS09145	1272	423	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2154173	2154508	-						71201232	ISN38_RS20265	336		
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2154173	2154508	-	WP_230939648.1	WP_230939648.1		hypothetical protein		71201232	ISN38_RS20265	336	111	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2154974	2156254	-						66888816	ISN38_RS09155	1281		old_locus_tag=ISN38_09150
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2154974	2156254	-	WP_038238703.1	WP_038238703.1		acetyl-CoA C-acetyltransferase		66888816	ISN38_RS09155	1281	426	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2156358	2157245	+						66888817	ISN38_RS09160	888		old_locus_tag=ISN38_09155
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2156358	2157245	+	WP_038238701.1	WP_038238701.1		hypothetical protein		66888817	ISN38_RS09160	888	295	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2157689	2158351	-						66888818	ISN38_RS09165	663		old_locus_tag=ISN38_09160
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2157689	2158351	-	WP_003470527.1	WP_003470527.1		superoxide dismutase family protein		66888818	ISN38_RS09165	663	220	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2158421	2159002	-						66888819	ISN38_RS09170	582		old_locus_tag=ISN38_09165
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2158421	2159002	-	WP_038238706.1	WP_038238706.1		superoxide dismutase family protein		66888819	ISN38_RS09170	582	193	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2159220	2160644	-					ntrC	66888820	ISN38_RS09175	1425		old_locus_tag=ISN38_09170
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2159220	2160644	-	WP_003470525.1	WP_003470525.1		nitrogen regulation protein NR(I)	ntrC	66888820	ISN38_RS09175	1425	474	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2160655	2161686	-						66888821	ISN38_RS09180	1032		old_locus_tag=ISN38_09175
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2160655	2161686	-	WP_206712176.1	WP_206712176.1		ATP-binding protein		66888821	ISN38_RS09180	1032	343	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2162033	2163469	-					amt	66888822	ISN38_RS09185	1437		old_locus_tag=ISN38_09180
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2162033	2163469	-	WP_038238698.1	WP_038238698.1		ammonium transporter	amt	66888822	ISN38_RS09185	1437	478	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2163489	2163827	-						66888823	ISN38_RS09190	339		old_locus_tag=ISN38_09185
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2163489	2163827	-	WP_003470522.1	WP_003470522.1		P-II family nitrogen regulator		66888823	ISN38_RS09190	339	112	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2164158	2165567	-					glnA	66888824	ISN38_RS09195	1410		old_locus_tag=ISN38_09190
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2164158	2165567	-	WP_003470521.1	WP_003470521.1		type I glutamate--ammonia ligase	glnA	66888824	ISN38_RS09195	1410	469	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2165792	2166583	+						66888825	ISN38_RS09200	792		old_locus_tag=ISN38_09195
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2165792	2166583	+	WP_047324406.1	WP_047324406.1		undecaprenyl-diphosphate phosphatase		66888825	ISN38_RS09200	792	263	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2166746	2167357	-						66888826	ISN38_RS09205	612		old_locus_tag=ISN38_09200
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2166746	2167357	-	WP_003470519.1	WP_003470519.1		YbhB/YbcL family Raf kinase inhibitor-like protein		66888826	ISN38_RS09205	612	203	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2167379	2169451	-						66888827	ISN38_RS09210	2073		old_locus_tag=ISN38_09205
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2167379	2169451	-	WP_108084533.1	WP_108084533.1		tetratricopeptide repeat protein		66888827	ISN38_RS09210	2073	690	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2170288	2171268	+						66888828	ISN38_RS09215	981		old_locus_tag=ISN38_09210
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2170288	2171268	+	WP_206712177.1	WP_206712177.1		type III secretion protein		66888828	ISN38_RS09215	981	326	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2171435	2172424	-						66888829	ISN38_RS09220	990		old_locus_tag=ISN38_09215
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2171435	2172424	-	WP_038234258.1	WP_038234258.1		alpha/beta fold hydrolase		66888829	ISN38_RS09220	990	329	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2172496	2173290	-						66888830	ISN38_RS09225	795		old_locus_tag=ISN38_09220
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2172496	2173290	-	WP_003469090.1	WP_003469090.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		66888830	ISN38_RS09225	795	264	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2173367	2173786	-						66888831	ISN38_RS09230	420		old_locus_tag=ISN38_09225
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2173367	2173786	-	WP_003469092.1	WP_003469092.1		hotdog fold thioesterase		66888831	ISN38_RS09230	420	139	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2174043	2176046	-						66888832	ISN38_RS09235	2004		old_locus_tag=ISN38_09230
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2174043	2176046	-	WP_047324404.1	WP_047324404.1		phospholipase D family protein		66888832	ISN38_RS09235	2004	667	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2176043	2176591	-						66888833	ISN38_RS09240	549		old_locus_tag=ISN38_09235
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2176043	2176591	-	WP_229017753.1	WP_229017753.1		YceI family protein		66888833	ISN38_RS09240	549	182	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2176648	2177124	-						66888834	ISN38_RS09245	477		old_locus_tag=ISN38_09240
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2176648	2177124	-	WP_038234246.1	WP_038234246.1		histidine phosphatase family protein		66888834	ISN38_RS09245	477	158	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2177139	2177771	-						66888835	ISN38_RS09250	633		old_locus_tag=ISN38_09245
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2177139	2177771	-	WP_003472836.1	WP_003472836.1		ParA family protein		66888835	ISN38_RS09250	633	210	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2178091	2179005	-						66888836	ISN38_RS09255	915		old_locus_tag=ISN38_09250
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2178091	2179005	-	WP_206712178.1	WP_206712178.1		AEC family transporter		66888836	ISN38_RS09255	915	304	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2179398	2180006	-						66888837	ISN38_RS09260	609		old_locus_tag=ISN38_09255
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2179398	2180006	-	WP_206712205.1	WP_206712205.1		tetratricopeptide repeat protein		66888837	ISN38_RS09260	609	202	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2180196	2183903	+						66888838	ISN38_RS09265	3708		old_locus_tag=ISN38_09260
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2180196	2183903	+	WP_206712179.1	WP_206712179.1		indolepyruvate ferredoxin oxidoreductase family protein		66888838	ISN38_RS09265	3708	1235	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2184271	2185053	-						66888839	ISN38_RS09270	783		old_locus_tag=ISN38_09265
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2184271	2185053	-	WP_038240189.1	WP_038240189.1		hypothetical protein		66888839	ISN38_RS09270	783	260	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2185235	2185837	-						66888840	ISN38_RS09275	603		old_locus_tag=ISN38_09270
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2185235	2185837	-	WP_206712180.1	WP_206712180.1		DUF938 domain-containing protein		66888840	ISN38_RS09275	603	200	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2185884	2186762	-						66888841	ISN38_RS09280	879		
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2185884	2186762	-	WP_038240184.1	WP_038240184.1		NYN domain-containing protein		66888841	ISN38_RS09280	879	292	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2187057	2187267	-						66888842	ISN38_RS09285	211		partial;pseudo
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2187057	2187267	-				EcsC family protein		66888842	ISN38_RS09285	211		partial;pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2187512	2188513	+						66888843	ISN38_RS09290	1002		old_locus_tag=ISN38_09280
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2187512	2188513	+	WP_047324402.1	WP_047324402.1		hypothetical protein		66888843	ISN38_RS09290	1002	333	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2188966	2189781	-						66888844	ISN38_RS09295	816		old_locus_tag=ISN38_09285
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2188966	2189781	-	WP_171815551.1	WP_171815551.1		EcsC family protein		66888844	ISN38_RS09295	816	271	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2189895	2191304	-						66888845	ISN38_RS09300	1410		old_locus_tag=ISN38_09290
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2189895	2191304	-	WP_206712181.1	WP_206712181.1		MFS transporter		66888845	ISN38_RS09300	1410	469	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2191673	2192155	+						66888846	ISN38_RS09305	483		old_locus_tag=ISN38_09295
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2191673	2192155	+	WP_206712182.1	WP_206712182.1		hypothetical protein		66888846	ISN38_RS09305	483	160	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2192095	2192316	+						66888847	ISN38_RS09310	222		old_locus_tag=ISN38_09300
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2192095	2192316	+	WP_003472986.1	WP_003472986.1		hypothetical protein		66888847	ISN38_RS09310	222	73	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2192771	2193190	+						66888848	ISN38_RS09315	420		old_locus_tag=ISN38_09305
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2192771	2193190	+	WP_206712183.1	WP_206712183.1		BA14K family protein		66888848	ISN38_RS09315	420	139	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2193373	2193843	-						66888849	ISN38_RS09320	471		old_locus_tag=ISN38_09310
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2193373	2193843	-	WP_003472984.1	WP_003472984.1		hypothetical protein		66888849	ISN38_RS09320	471	156	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2193932	2194588	-						66888850	ISN38_RS09325	657		old_locus_tag=ISN38_09315
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2193932	2194588	-	WP_087960537.1	WP_087960537.1		hemolysin III family protein		66888850	ISN38_RS09325	657	218	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2194797	2195037	-						66888851	ISN38_RS09330	241		pseudo;old_locus_tag=ISN38_09320
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2194797	2195037	-				HigA family addiction module antitoxin		66888851	ISN38_RS09330	241		pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2195218	2197716	+						66888852	ISN38_RS09335	2499		old_locus_tag=ISN38_09325
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2195218	2197716	+	WP_058358554.1	WP_058358554.1		DEAD/DEAH box helicase		66888852	ISN38_RS09335	2499	832	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2198154	2199173	+						66888853	ISN38_RS09340	1020		partial;pseudo;old_locus_tag=ISN38_09330
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2198154	2199173	+				ribonuclease H-like domain-containing protein		66888853	ISN38_RS09340	1020		partial;pseudo
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2199311	2201137	-						66888854	ISN38_RS09345	1827		old_locus_tag=ISN38_09335
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2199311	2201137	-	WP_047324395.1	WP_047324395.1		hypothetical protein		66888854	ISN38_RS09345	1827	608	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2201141	2201527	-						66888855	ISN38_RS09350	387		old_locus_tag=ISN38_09340
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2201141	2201527	-	WP_003469385.1	WP_003469385.1		BlaI/MecI/CopY family transcriptional regulator		66888855	ISN38_RS09350	387	128	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	2201860	2203929	-						66888856	ISN38_RS09355	2070		old_locus_tag=ISN38_09345
