# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2647792	2648346	+							H7A86_RS10990	555		old_locus_tag=XSP_002213
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2647792	2648346	+	WP_119131922.1	WP_119131922.1		3'-5' exoribonuclease			H7A86_RS10990	555	184	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2648942	2650750	-							H7A86_RS10995	1809		old_locus_tag=XSP_002214
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2648942	2650750	-	WP_119131921.1	WP_119131921.1		transmembrane repetitive protein			H7A86_RS10995	1809	602	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2650764	2651363	-							H7A86_RS11000	600		old_locus_tag=XSP_002215
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2650764	2651363	-	WP_039815233.1	WP_039815233.1		NfuA family Fe-S biogenesis protein			H7A86_RS11000	600	199	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2651452	2651808	+							H7A86_RS11005	357		old_locus_tag=XSP_002216
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2651452	2651808	+	WP_046342783.1	WP_046342783.1		4a-hydroxytetrahydrobiopterin dehydratase			H7A86_RS11005	357	118	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2651805	2652227	+							H7A86_RS11010	423		old_locus_tag=XSP_002217
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2651805	2652227	+	WP_119131920.1	WP_119131920.1		energy transducer TonB			H7A86_RS11010	423	140	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2652504	2653322	+					zupT		H7A86_RS11015	819		old_locus_tag=XSP_002218
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2652504	2653322	+	WP_104650463.1	WP_104650463.1		zinc transporter ZupT	zupT		H7A86_RS11015	819	272	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2653531	2654517	-							H7A86_RS11020	987		old_locus_tag=XSP_002219
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2653531	2654517	-	WP_104582583.1	WP_104582583.1		RluA family pseudouridine synthase			H7A86_RS11020	987	328	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2654928	2658689	+							H7A86_RS11025	3762		old_locus_tag=XSP_002220
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2654928	2658689	+	WP_180708146.1	WP_180708146.1		Rne/Rng family ribonuclease			H7A86_RS11025	3762	1253	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2658875	2659522	-							H7A86_RS11030	648		old_locus_tag=XSP_002221
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2658875	2659522	-	WP_016904564.1	WP_016904564.1		response regulator			H7A86_RS11030	648	215	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2659732	2660493	-							H7A86_RS11035	762		old_locus_tag=XSP_002222
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2659732	2660493	-	WP_119131918.1	WP_119131918.1		sulfurtransferase			H7A86_RS11035	762	253	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2660529	2660894	-							H7A86_RS11040	366		old_locus_tag=XSP_002223
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2660529	2660894	-	WP_104650459.1	WP_104650459.1		DUF6164 family protein			H7A86_RS11040	366	121	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2660956	2661387	+							H7A86_RS11045	432		old_locus_tag=XSP_002224
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2660956	2661387	+	WP_164739046.1	WP_164739046.1		FKBP-type peptidyl-prolyl cis-trans isomerase			H7A86_RS11045	432	143	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2661399	2662661	+							H7A86_RS11050	1263		old_locus_tag=XSP_002225
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2661399	2662661	+	WP_119131917.1	WP_119131917.1		TIGR03862 family flavoprotein			H7A86_RS11050	1263	420	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2662645	2663937	-							H7A86_RS11055	1293		old_locus_tag=XSP_002226
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2662645	2663937	-	WP_119131916.1	WP_119131916.1		nucleotide sugar dehydrogenase			H7A86_RS11055	1293	430	
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664080	2664163	+							H7A86_RS11060	84		old_locus_tag=XSP_002227
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664080	2664163	+				tRNA-Leu			H7A86_RS11060	84		anticodon=TAA
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664515	2664590	-							H7A86_RS11065	76		old_locus_tag=XSP_002228
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664515	2664590	-				tRNA-Gly			H7A86_RS11065	76		anticodon=GCC
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664671	2664744	-							H7A86_RS11070	74		old_locus_tag=XSP_002229
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664671	2664744	-				tRNA-Cys			H7A86_RS11070	74		anticodon=GCA
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664813	2664888	-							H7A86_RS11075	76		old_locus_tag=XSP_002230
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664813	2664888	-				tRNA-Gly			H7A86_RS11075	76		anticodon=GCC
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664925	2665557	-					pgsA		H7A86_RS11080	633		old_locus_tag=XSP_002231
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2664925	2665557	-	WP_016902574.1	WP_016902574.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		H7A86_RS11080	633	210	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2665557	2667413	-					uvrC		H7A86_RS11085	1857		old_locus_tag=XSP_002232
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2665557	2667413	-	WP_119128735.1	WP_119128735.1		excinuclease ABC subunit UvrC	uvrC		H7A86_RS11085	1857	618	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2667410	2668828	-							H7A86_RS11090	1419		old_locus_tag=XSP_002233
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2667410	2668828	-	WP_180707860.1	WP_180707860.1		hypothetical protein			H7A86_RS11090	1419	472	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2668852	2669316	-							H7A86_RS11095	465		old_locus_tag=XSP_002234
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2668852	2669316	-	WP_119131914.1	WP_119131914.1		low molecular weight phosphotyrosine protein phosphatase			H7A86_RS11095	465	154	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2669313	2670092	-					kdsB		H7A86_RS11100	780		old_locus_tag=XSP_002235
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2669313	2670092	-	WP_119131913.1	WP_119131913.1		3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		H7A86_RS11100	780	259	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2670644	2671687	-					lpxK		H7A86_RS11105	1044		old_locus_tag=XSP_002237
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2670644	2671687	-	WP_119131912.1	WP_119131912.1		tetraacyldisaccharide 4'-kinase	lpxK		H7A86_RS11105	1044	347	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2671684	2673453	-					msbA		H7A86_RS11110	1770		old_locus_tag=XSP_002238
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2671684	2673453	-	WP_119131911.1	WP_119131911.1		lipid A export permease/ATP-binding protein MsbA	msbA		H7A86_RS11110	1770	589	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2673450	2673914	-							H7A86_RS11115	465		old_locus_tag=XSP_002239
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2673450	2673914	-	WP_102254224.1	WP_102254224.1		biopolymer transporter ExbD			H7A86_RS11115	465	154	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2673918	2674580	-							H7A86_RS11120	663		old_locus_tag=XSP_002240
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2673918	2674580	-	WP_102581628.1	WP_102581628.1		MotA/TolQ/ExbB proton channel family protein			H7A86_RS11120	663	220	
gene	pseudogene	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2674474	2677020	-							H7A86_RS11125	2547		partial;pseudo;old_locus_tag=XSP_002241
CDS	without_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2674474	2677020	-				DNA internalization-related competence protein ComEC/Rec2			H7A86_RS11125	2547		partial;pseudo
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2677277	2678341	+							H7A86_RS11130	1065		old_locus_tag=XSP_002242
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2677277	2678341	+	WP_104650449.1	WP_104650449.1		SDR family oxidoreductase			H7A86_RS11130	1065	354	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2678567	2679322	-					lolD		H7A86_RS11135	756		old_locus_tag=XSP_002243
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2678567	2679322	-	WP_164739044.1	WP_164739044.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		H7A86_RS11135	756	251	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2679315	2680556	-							H7A86_RS11140	1242		old_locus_tag=XSP_002244
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2679315	2680556	-	WP_104596009.1	WP_104596009.1		lipoprotein-releasing ABC transporter permease subunit			H7A86_RS11140	1242	413	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2680580	2681032	-							H7A86_RS11145	453		old_locus_tag=XSP_002245
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2680580	2681032	-	WP_119131909.1	WP_119131909.1		hypothetical protein			H7A86_RS11145	453	150	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2680983	2681231	-							H7A86_RS11150	249		old_locus_tag=XSP_002246
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2680983	2681231	-	WP_104582563.1	WP_104582563.1		succinate dehydrogenase assembly factor 2			H7A86_RS11150	249	82	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2681340	2682122	-							H7A86_RS11155	783		old_locus_tag=XSP_002247
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2681340	2682122	-	WP_024938686.1	WP_024938686.1		succinate dehydrogenase iron-sulfur subunit			H7A86_RS11155	783	260	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2682139	2682348	-							H7A86_RS11160	210		old_locus_tag=XSP_002248
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2682139	2682348	-	WP_119131908.1	WP_119131908.1		hypothetical protein			H7A86_RS11160	210	69	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2682352	2684142	-					sdhA		H7A86_RS11165	1791		old_locus_tag=XSP_002249
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2682352	2684142	-	WP_104650447.1	WP_104650447.1		succinate dehydrogenase flavoprotein subunit	sdhA		H7A86_RS11165	1791	596	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2684176	2684562	-					sdhD		H7A86_RS11170	387		old_locus_tag=XSP_002250
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2684176	2684562	-	WP_016902592.1	WP_016902592.1		succinate dehydrogenase, hydrophobic membrane anchor protein	sdhD		H7A86_RS11170	387	128	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2684559	2684954	-					sdhC		H7A86_RS11175	396		old_locus_tag=XSP_002251
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2684559	2684954	-	WP_104582560.1	WP_104582560.1		succinate dehydrogenase, cytochrome b556 subunit	sdhC		H7A86_RS11175	396	131	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2685010	2685180	-							H7A86_RS21035	171		old_locus_tag=XSP_002252
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2685010	2685180	-	WP_164739043.1	WP_164739043.1		DUF1674 domain-containing protein			H7A86_RS21035	171	56	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2685220	2686110	+							H7A86_RS11185	891		old_locus_tag=XSP_002253
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2685220	2686110	+	WP_119131907.1	WP_119131907.1		folate-binding protein YgfZ			H7A86_RS11185	891	296	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2686107	2687195	-					ugpC		H7A86_RS11190	1089		old_locus_tag=XSP_002254
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2686107	2687195	-	WP_115676952.1	WP_115676952.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		H7A86_RS11190	1089	362	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2687617	2689047	+					zwf		H7A86_RS11195	1431		old_locus_tag=XSP_002255
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2687617	2689047	+	WP_115676951.1	WP_115676951.1		glucose-6-phosphate dehydrogenase	zwf		H7A86_RS11195	1431	476	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2689044	2690051	+							H7A86_RS11200	1008		old_locus_tag=XSP_002256
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2689044	2690051	+	WP_104533472.1	WP_104533472.1		glucokinase			H7A86_RS11200	1008	335	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2690048	2690767	+					pgl		H7A86_RS11205	720		old_locus_tag=XSP_002257
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2690048	2690767	+	WP_104582556.1	WP_104582556.1		6-phosphogluconolactonase	pgl		H7A86_RS11205	720	239	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2690909	2692825	+					edd		H7A86_RS11210	1917		old_locus_tag=XSP_002258
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2690909	2692825	+	WP_104650444.1	WP_104650444.1		phosphogluconate dehydratase	edd		H7A86_RS11210	1917	638	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2692878	2693537	+							H7A86_RS11215	660		old_locus_tag=XSP_002259
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2692878	2693537	+	WP_119131906.1	WP_119131906.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			H7A86_RS11215	660	219	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2694513	2697599	-							H7A86_RS11220	3087		old_locus_tag=XSP_002260
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2694513	2697599	-	WP_119131905.1	WP_119131905.1		efflux RND transporter permease subunit			H7A86_RS11220	3087	1028	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2697596	2701105	-							H7A86_RS11225	3510		old_locus_tag=XSP_002261
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2697596	2701105	-	WP_104582551.1	WP_104582551.1		efflux RND transporter permease subunit			H7A86_RS11225	3510	1169	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2701102	2702235	-							H7A86_RS11230	1134		old_locus_tag=XSP_002262
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2701102	2702235	-	WP_164739042.1	WP_164739042.1		efflux RND transporter periplasmic adaptor subunit			H7A86_RS11230	1134	377	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2702440	2702832	+							H7A86_RS11235	393		old_locus_tag=XSP_002263
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2702440	2702832	+	WP_115676948.1	WP_115676948.1		cytochrome c			H7A86_RS11235	393	130	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2702841	2703302	+							H7A86_RS11240	462		old_locus_tag=XSP_002264
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2702841	2703302	+	WP_164739041.1	WP_164739041.1		cytochrome c			H7A86_RS11240	462	153	
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703408	2703483	+							H7A86_RS11245	76		old_locus_tag=XSP_002265
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703408	2703483	+				tRNA-Ala			H7A86_RS11245	76		anticodon=GGC
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703530	2703605	+							H7A86_RS11250	76		old_locus_tag=XSP_002266
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703530	2703605	+				tRNA-Glu			H7A86_RS11250	76		anticodon=TTC
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703709	2704137	-							H7A86_RS21040	429		
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2703709	2704137	-	WP_119131904.1	WP_119131904.1		hypothetical protein			H7A86_RS21040	429	142	
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704105	2704180	+							H7A86_RS11255	76		old_locus_tag=XSP_002267
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704105	2704180	+				tRNA-Ala			H7A86_RS11255	76		anticodon=GGC
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704230	2704305	+							H7A86_RS11260	76		old_locus_tag=XSP_002268
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704230	2704305	+				tRNA-Glu			H7A86_RS11260	76		anticodon=TTC
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704561	2704737	-							H7A86_RS11265	177		old_locus_tag=XSP_002269
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2704561	2704737	-	WP_104582549.1	WP_104582549.1		hypothetical protein			H7A86_RS11265	177	58	
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2705071	2705161	-							H7A86_RS11270	91		old_locus_tag=XSP_002270
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2705071	2705161	-				tRNA-Leu			H7A86_RS11270	91		anticodon=CAA
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2705472	2705888	+							H7A86_RS11275	417		old_locus_tag=XSP_002271
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2705472	2705888	+	WP_119131903.1	WP_119131903.1		hypothetical protein			H7A86_RS11275	417	138	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2706355	2706939	+							H7A86_RS11280	585		old_locus_tag=XSP_002272
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2706355	2706939	+	WP_147421331.1	WP_147421331.1		hypothetical protein			H7A86_RS11280	585	194	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2707232	2707588	-							H7A86_RS21045	357		
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2707232	2707588	-	WP_232099072.1	WP_232099072.1		DUF4998 domain-containing protein			H7A86_RS21045	357	118	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2707866	2708543	-							H7A86_RS11290	678		old_locus_tag=XSP_002274
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2707866	2708543	-	WP_119131902.1	WP_119131902.1		hypothetical protein			H7A86_RS11290	678	225	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2708797	2709192	+							H7A86_RS11295	396		old_locus_tag=XSP_002275
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2708797	2709192	+	WP_232099074.1	WP_232099074.1		hypothetical protein			H7A86_RS11295	396	131	
gene	tRNA	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2709272	2709358	-							H7A86_RS11300	87		old_locus_tag=XSP_002276
tRNA		GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2709272	2709358	-				tRNA-Leu			H7A86_RS11300	87		anticodon=CAA
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2709498	2709878	+							H7A86_RS11305	381		old_locus_tag=XSP_002277
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2709498	2709878	+	WP_104582548.1	WP_104582548.1		response regulator			H7A86_RS11305	381	126	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2710069	2713845	+							H7A86_RS11310	3777		old_locus_tag=XSP_002278
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2710069	2713845	+	WP_119131901.1	WP_119131901.1		PAS domain S-box protein			H7A86_RS11310	3777	1258	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2714226	2716592	-							H7A86_RS11315	2367		old_locus_tag=XSP_002279
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2714226	2716592	-	WP_119131900.1	WP_119131900.1		RNA-binding transcriptional accessory protein			H7A86_RS11315	2367	788	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2716837	2717064	-							H7A86_RS11320	228		old_locus_tag=XSP_002280
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2716837	2717064	-	WP_016904406.1	WP_016904406.1		hypothetical protein			H7A86_RS11320	228	75	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2717257	2718468	+							H7A86_RS11325	1212		old_locus_tag=XSP_002281
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2717257	2718468	+	WP_119131899.1	WP_119131899.1		FAD-binding oxidoreductase			H7A86_RS11325	1212	403	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2718426	2718941	-							H7A86_RS11330	516		old_locus_tag=XSP_002282
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2718426	2718941	-	WP_119131898.1	WP_119131898.1		hypothetical protein			H7A86_RS11330	516	171	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2718911	2719111	-							H7A86_RS11335	201		old_locus_tag=XSP_002283
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2718911	2719111	-	WP_024938703.1	WP_024938703.1		PspC domain-containing protein			H7A86_RS11335	201	66	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2719215	2720291	-							H7A86_RS11340	1077		old_locus_tag=XSP_002284
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2719215	2720291	-	WP_104552637.1	WP_104552637.1		class III poly(R)-hydroxyalkanoic acid synthase subunit PhaC			H7A86_RS11340	1077	358	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2720288	2721457	-					phaE		H7A86_RS11345	1170		old_locus_tag=XSP_002285
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2720288	2721457	-	WP_180708147.1	WP_180708147.1		class III poly(R)-hydroxyalkanoic acid synthase subunit PhaE	phaE		H7A86_RS11345	1170	389	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2721512	2722174	-							H7A86_RS11350	663		old_locus_tag=XSP_002286
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2721512	2722174	-	WP_180497015.1	WP_180497015.1		CDP-alcohol phosphatidyltransferase family protein			H7A86_RS11350	663	220	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2722257	2723018	+							H7A86_RS11355	762		old_locus_tag=XSP_002287
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2722257	2723018	+	WP_119131896.1	WP_119131896.1		3-hydroxybutyrate dehydrogenase			H7A86_RS11355	762	253	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2723337	2723825	-							H7A86_RS11360	489		old_locus_tag=XSP_002288
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2723337	2723825	-	WP_104582543.1	WP_104582543.1		8-oxo-dGTP diphosphatase			H7A86_RS11360	489	162	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2723890	2724399	-							H7A86_RS11365	510		old_locus_tag=XSP_002289
