# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2974790	2975386	-							EBN15_RS12930	597		old_locus_tag=EBN15_12970
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2974790	2975386	-	WP_223214327.1	WP_223214327.1		type IV secretory system conjugative DNA transfer family protein			EBN15_RS12930	597	198	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2975335	2976318	-							EBN15_RS12935	984		old_locus_tag=EBN15_12975
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2975335	2976318	-	WP_159406471.1	WP_159406471.1		IS5 family transposase			EBN15_RS12935	984	327	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2976358	2977689	-							EBN15_RS12940	1332		old_locus_tag=EBN15_12980
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2976358	2977689	-	WP_223214328.1	WP_223214328.1		type IV secretory system conjugative DNA transfer family protein			EBN15_RS12940	1332	443	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2978302	2979855	-							EBN15_RS20430	1554		partial;pseudo
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2978302	2979855	-				peptidoglycan-binding protein			EBN15_RS20430	1554		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2980596	2981051	-							EBN15_RS12950	456		old_locus_tag=EBN15_13005
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2980596	2981051	-	WP_159407326.1	WP_159407326.1		hypothetical protein			EBN15_RS12950	456	151	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2981098	2981419	-							EBN15_RS20435	322		partial;pseudo;old_locus_tag=EBN15_13010
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2981098	2981419	-				type IV secretory system conjugative DNA transfer family protein			EBN15_RS20435	322		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2982993	2983445	-					soxR		EBN15_RS12960	453		old_locus_tag=EBN15_13020
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2982993	2983445	-	WP_159407997.1	WP_159407997.1		redox-sensitive transcriptional activator SoxR	soxR		EBN15_RS12960	453	150	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2983543	2984913	+							EBN15_RS12965	1371		old_locus_tag=EBN15_13025
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2983543	2984913	+	WP_159407327.1	WP_159407327.1		MFS transporter			EBN15_RS12965	1371	456	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2985356	2986522	-							EBN15_RS12970	1167		old_locus_tag=EBN15_13030
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2985356	2986522	-	WP_104603100.1	WP_104603100.1		glutathionylspermidine synthase family protein			EBN15_RS12970	1167	388	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2986524	2987096	-							EBN15_RS12975	573		old_locus_tag=EBN15_13035
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2986524	2987096	-	WP_104603099.1	WP_104603099.1		DUF1190 domain-containing protein			EBN15_RS12975	573	190	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2987110	2987514	-							EBN15_RS12980	405		old_locus_tag=EBN15_13040
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2987110	2987514	-	WP_104603098.1	WP_104603098.1		DUF350 domain-containing protein			EBN15_RS12980	405	134	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2987549	2988226	-							EBN15_RS12985	678		old_locus_tag=EBN15_13045
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2987549	2988226	-	WP_208800661.1	WP_208800661.1		DUF2491 family protein			EBN15_RS12985	678	225	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2988223	2989302	-							EBN15_RS12990	1080		old_locus_tag=EBN15_13050
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2988223	2989302	-	WP_159407329.1	WP_159407329.1		potassium channel protein			EBN15_RS12990	1080	359	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2989330	2990103	-							EBN15_RS12995	774		old_locus_tag=EBN15_13055
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2989330	2990103	-	WP_104603095.1	WP_104603095.1		PspA/IM30 family protein			EBN15_RS12995	774	257	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2990114	2990530	-							EBN15_RS13000	417		old_locus_tag=EBN15_13060
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2990114	2990530	-	WP_104603094.1	WP_104603094.1		YjfI family protein			EBN15_RS13000	417	138	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2990697	2991296	-					pdxH		EBN15_RS13005	600		old_locus_tag=EBN15_13065
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2990697	2991296	-	WP_104603105.1	WP_104603105.1		pyridoxamine 5'-phosphate oxidase	pdxH		EBN15_RS13005	600	199	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2991496	2992038	+							EBN15_RS13010	543		old_locus_tag=EBN15_13070
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2991496	2992038	+	WP_104603093.1	WP_104603093.1		shikimate kinase			EBN15_RS13010	543	180	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2992035	2993147	+					aroB		EBN15_RS13015	1113		old_locus_tag=EBN15_13075
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2992035	2993147	+	WP_104603092.1	WP_104603092.1		3-dehydroquinate synthase	aroB		EBN15_RS13015	1113	370	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2994086	2994337	+							EBN15_RS13020	252		old_locus_tag=EBN15_13090
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2994086	2994337	+	WP_104603089.1	WP_104603089.1		WGR domain-containing protein			EBN15_RS13020	252	83	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2994352	2995416	+					hemE		EBN15_RS13025	1065		old_locus_tag=EBN15_13095
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2994352	2995416	+	WP_159407330.1	WP_159407330.1		uroporphyrinogen decarboxylase	hemE		EBN15_RS13025	1065	354	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996158	2996451	+							EBN15_RS13030	294		old_locus_tag=EBN15_13100
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996158	2996451	+	WP_104603087.1	WP_104603087.1		RebB family R body protein			EBN15_RS13030	294	97	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996475	2996744	+							EBN15_RS13035	270		old_locus_tag=EBN15_13105
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996475	2996744	+	WP_022973269.1	WP_022973269.1		RebB family R body protein			EBN15_RS13035	270	89	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996775	2997041	+							EBN15_RS13040	267		old_locus_tag=EBN15_13110
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2996775	2997041	+	WP_104603086.1	WP_104603086.1		RebB family R body protein			EBN15_RS13040	267	88	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997096	2997374	+							EBN15_RS13045	279		old_locus_tag=EBN15_13115
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997096	2997374	+	WP_159407331.1	WP_159407331.1		RebB family R body protein			EBN15_RS13045	279	92	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997478	2997813	+							EBN15_RS13050	336		old_locus_tag=EBN15_13120
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997478	2997813	+	WP_104603084.1	WP_104603084.1		hypothetical protein			EBN15_RS13050	336	111	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997831	2998076	+							EBN15_RS13055	246		old_locus_tag=EBN15_13125
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2997831	2998076	+	WP_104603083.1	WP_104603083.1		RebB family R body protein			EBN15_RS13055	246	81	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998073	2998294	+							EBN15_RS20440	222		partial;pseudo
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998073	2998294	+				RebB family R body protein			EBN15_RS20440	222		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998575	2998757	+							EBN15_RS20445	183		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998575	2998757	+	WP_223214481.1	WP_223214481.1		hypothetical protein			EBN15_RS20445	183	60	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998818	2999165	+							EBN15_RS13065	348		old_locus_tag=EBN15_13135
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2998818	2999165	+	WP_104603081.1	WP_104603081.1		hypothetical protein			EBN15_RS13065	348	115	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2999185	3000267	+							EBN15_RS13070	1083		old_locus_tag=EBN15_13140
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	2999185	3000267	+	WP_159407332.1	WP_159407332.1		hypothetical protein			EBN15_RS13070	1083	360	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3000264	3000893	+							EBN15_RS13075	630		old_locus_tag=EBN15_13145
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3000264	3000893	+	WP_159407333.1	WP_159407333.1		hypothetical protein			EBN15_RS13075	630	209	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3001073	3001759	+							EBN15_RS13080	687		old_locus_tag=EBN15_13150
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3001073	3001759	+	WP_104603078.1	WP_104603078.1		DUF1906 domain-containing protein			EBN15_RS13080	687	228	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3002077	3002592	+							EBN15_RS13085	516		old_locus_tag=EBN15_13155
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3002077	3002592	+	WP_146090314.1	WP_146090314.1		hypothetical protein			EBN15_RS13085	516	171	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3002853	3003971	+							EBN15_RS13090	1119		old_locus_tag=EBN15_13160
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3002853	3003971	+	WP_159407334.1	WP_159407334.1		ISL3 family transposase			EBN15_RS13090	1119	372	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3004313	3004558	+							EBN15_RS13095	246		old_locus_tag=EBN15_13165
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3004313	3004558	+	WP_104603076.1	WP_104603076.1		hypothetical protein			EBN15_RS13095	246	81	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3004685	3006205	-							EBN15_RS13100	1521		old_locus_tag=EBN15_13170
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3004685	3006205	-	WP_104603075.1	WP_104603075.1		AraC family transcriptional regulator			EBN15_RS13100	1521	506	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3006644	3008071	+					mdtD		EBN15_RS13105	1428		old_locus_tag=EBN15_13175
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3006644	3008071	+	WP_104603074.1	WP_104603074.1		multidrug transporter subunit MdtD	mdtD		EBN15_RS13105	1428	475	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3008118	3011684	-							EBN15_RS13110	3567		old_locus_tag=EBN15_13180
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3008118	3011684	-	WP_223214329.1	WP_223214329.1		response regulator			EBN15_RS13110	3567	1188	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3011995	3015564	-							EBN15_RS13115	3570		old_locus_tag=EBN15_13185
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3011995	3015564	-	WP_104603072.1	WP_104603072.1		hybrid sensor histidine kinase/response regulator			EBN15_RS13115	3570	1189	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3015661	3016323	+							EBN15_RS13120	663		old_locus_tag=EBN15_13190
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3015661	3016323	+	WP_159407336.1	WP_159407336.1		YceI family protein			EBN15_RS13120	663	220	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3016320	3016883	+							EBN15_RS13125	564		old_locus_tag=EBN15_13195
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3016320	3016883	+	WP_159407337.1	WP_159407337.1		cytochrome b			EBN15_RS13125	564	187	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3016893	3017462	+							EBN15_RS13130	570		old_locus_tag=EBN15_13200
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3016893	3017462	+	WP_104603069.1	WP_104603069.1		YceI family protein			EBN15_RS13130	570	189	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3017596	3018174	+							EBN15_RS13135	579		old_locus_tag=EBN15_13205
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3017596	3018174	+	WP_159407338.1	WP_159407338.1		cold shock domain-containing protein			EBN15_RS13135	579	192	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3018194	3018436	-							EBN15_RS13140	243		old_locus_tag=EBN15_13210
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3018194	3018436	-	WP_159407339.1	WP_159407339.1		glutaredoxin family protein			EBN15_RS13140	243	80	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3018521	3019903	+							EBN15_RS13145	1383		old_locus_tag=EBN15_13215
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3018521	3019903	+	WP_104603066.1	WP_104603066.1		L-serine ammonia-lyase			EBN15_RS13145	1383	460	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3020185	3021192	+							EBN15_RS13150	1008		old_locus_tag=EBN15_13220
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3020185	3021192	+	WP_104603065.1	WP_104603065.1		alpha/beta hydrolase			EBN15_RS13150	1008	335	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3021283	3022371	-							EBN15_RS13155	1089		old_locus_tag=EBN15_13225
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3021283	3022371	-	WP_167526920.1	WP_167526920.1		homoserine dehydrogenase			EBN15_RS13155	1089	362	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3022368	3023585	-							EBN15_RS13160	1218		old_locus_tag=EBN15_13230
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3022368	3023585	-	WP_104603063.1	WP_104603063.1		O-succinylhomoserine (thiol)-lyase			EBN15_RS13160	1218	405	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3023582	3024613	-							EBN15_RS13165	1032		old_locus_tag=EBN15_13235
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3023582	3024613	-	WP_104603062.1	WP_104603062.1		homoserine O-succinyltransferase			EBN15_RS13165	1032	343	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3024812	3025840	+							EBN15_RS13170	1029		old_locus_tag=EBN15_13240
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3024812	3025840	+	WP_223214330.1	WP_223214330.1		M23 family metallopeptidase			EBN15_RS13170	1029	342	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3025962	3027566	+							EBN15_RS13175	1605		old_locus_tag=EBN15_13245
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3025962	3027566	+	WP_104603060.1	WP_104603060.1		peptide chain release factor 3			EBN15_RS13175	1605	534	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3027642	3028286	+							EBN15_RS13180	645		old_locus_tag=EBN15_13250
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3027642	3028286	+	WP_104603059.1	WP_104603059.1		hemolysin III family protein			EBN15_RS13180	645	214	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3028407	3030299	+							EBN15_RS13185	1893		old_locus_tag=EBN15_13255
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3028407	3030299	+	WP_223214459.1	WP_223214459.1		AsmA family protein			EBN15_RS13185	1893	630	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3030406	3031356	-							EBN15_RS13190	951		partial;pseudo;old_locus_tag=EBN15_13260
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3030406	3031356	-				glycosyltransferase family 2 protein			EBN15_RS13190	951		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3031359	3032096	-					mtgA		EBN15_RS13195	738		old_locus_tag=EBN15_13265
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3031359	3032096	-	WP_159407341.1	WP_159407341.1		monofunctional biosynthetic peptidoglycan transglycosylase	mtgA		EBN15_RS13195	738	245	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3032172	3033062	+							EBN15_RS13200	891		old_locus_tag=EBN15_13270
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3032172	3033062	+	WP_159407342.1	WP_159407342.1		Hsp33 family molecular chaperone HslO			EBN15_RS13200	891	296	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3033215	3034039	+							EBN15_RS13205	825		old_locus_tag=EBN15_13275
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3033215	3034039	+	WP_208800663.1	WP_208800663.1		hypothetical protein			EBN15_RS13205	825	274	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3034235	3037162	+							EBN15_RS13210	2928		old_locus_tag=EBN15_13280
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3034235	3037162	+	WP_159407344.1	WP_159407344.1		TonB-dependent receptor			EBN15_RS13210	2928	975	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3037251	3037778	+							EBN15_RS13215	528		old_locus_tag=EBN15_13285
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3037251	3037778	+	WP_223214331.1	WP_223214331.1		2OG-Fe(II) oxygenase			EBN15_RS13215	528	175	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3037779	3039569	-							EBN15_RS13220	1791		old_locus_tag=EBN15_13290
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3037779	3039569	-	WP_159407345.1	WP_159407345.1		tetratricopeptide repeat-containing sulfotransferase family protein			EBN15_RS13220	1791	596	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3039824	3040168	-							EBN15_RS13225	345		old_locus_tag=EBN15_13295
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3039824	3040168	-	WP_159407346.1	WP_159407346.1		hypothetical protein			EBN15_RS13225	345	114	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3040288	3040734	-							EBN15_RS13230	447		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3040288	3040734	-	WP_159407347.1	WP_159407347.1		hypothetical protein			EBN15_RS13230	447	148	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3041459	3045988	-							EBN15_RS13235	4530		old_locus_tag=EBN15_13300
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3041459	3045988	-	WP_223214332.1	WP_223214332.1		DUF6531 domain-containing protein			EBN15_RS13235	4530	1509	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3046373	3049336	-							EBN15_RS13240	2964		old_locus_tag=EBN15_13305
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3046373	3049336	-	WP_159407348.1	WP_159407348.1		TonB-dependent receptor			EBN15_RS13240	2964	987	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3049675	3050280	-							EBN15_RS13245	606		old_locus_tag=EBN15_13310
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3049675	3050280	-	WP_159407349.1	WP_159407349.1		TetR/AcrR family transcriptional regulator			EBN15_RS13245	606	201	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3050417	3051331	+							EBN15_RS13250	915		old_locus_tag=EBN15_13315
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3050417	3051331	+	WP_159407350.1	WP_159407350.1		alpha/beta hydrolase			EBN15_RS13250	915	304	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3051328	3053802	+							EBN15_RS13255	2475		old_locus_tag=EBN15_13320
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3051328	3053802	+	WP_159407351.1	WP_159407351.1		acyl-CoA dehydrogenase			EBN15_RS13255	2475	824	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3053907	3054260	-							EBN15_RS13260	354		old_locus_tag=EBN15_13325
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3053907	3054260	-	WP_104603104.1	WP_104603104.1		DUF1304 domain-containing protein			EBN15_RS13260	354	117	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3054315	3055685	-							EBN15_RS13265	1371		old_locus_tag=EBN15_13330
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3054315	3055685	-	WP_159407352.1	WP_159407352.1		MFS transporter			EBN15_RS13265	1371	456	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3056052	3057383	+							EBN15_RS13270	1332		old_locus_tag=EBN15_13335
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3056052	3057383	+	WP_208800665.1	WP_208800665.1		serine hydrolase			EBN15_RS13270	1332	443	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3057768	3058235	-							EBN15_RS13275	468		old_locus_tag=EBN15_13340
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3057768	3058235	-	WP_159407353.1	WP_159407353.1		histidine biosynthesis protein HisIE			EBN15_RS13275	468	155	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3058551	3058772	-							EBN15_RS13280	222		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3058551	3058772	-	WP_159407354.1	WP_159407354.1		hypothetical protein			EBN15_RS13280	222	73	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3059229	3059624	-					gcvH		EBN15_RS13285	396		old_locus_tag=EBN15_13350
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3059229	3059624	-	WP_104603042.1	WP_104603042.1		glycine cleavage system protein GcvH	gcvH		EBN15_RS13285	396	131	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3059763	3060872	-					gcvT		EBN15_RS13290	1110		old_locus_tag=EBN15_13355
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3059763	3060872	-	WP_104603041.1	WP_104603041.1		glycine cleavage system aminomethyltransferase GcvT	gcvT		EBN15_RS13290	1110	369	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3061020	3061454	-							EBN15_RS13295	435		old_locus_tag=EBN15_13360
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3061020	3061454	-	WP_159407355.1	WP_159407355.1		NfeD family protein			EBN15_RS13295	435	144	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3061458	3062423	-							EBN15_RS13300	966		old_locus_tag=EBN15_13365
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3061458	3062423	-	WP_104603039.1	WP_104603039.1		SPFH/Band 7/PHB domain protein			EBN15_RS13300	966	321	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3062566	3062901	-							EBN15_RS13305	336		old_locus_tag=EBN15_13370
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	3062566	3062901	-	WP_104603038.1	WP_104603038.1		YnfA family protein			EBN15_RS13305	336	111	
