# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2539682	2539768	+				IS5/IS1182 family transposase			FZ025_RS11285	87		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2539808	2540955	-							FZ025_RS11290	1148		old_locus_tag=FZ025_11360
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2539808	2540955	-	WP_208803614.1	WP_208803614.1		IS3 family transposase			FZ025_RS11290	1149	382	ribosomal_slippage
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2541025	2541695	+							FZ025_RS11295	671		partial;pseudo;old_locus_tag=FZ025_11365
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2541025	2541695	+				IS5 family transposase			FZ025_RS11295	671		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2541859	2543130	-							FZ025_RS11300	1272		old_locus_tag=FZ025_11370
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2541859	2543130	-	WP_046980706.1	WP_046980706.1		DEAD/DEAH box helicase			FZ025_RS11300	1272	423	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2543827	2544516	+							FZ025_RS11305	690		old_locus_tag=FZ025_11375
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2543827	2544516	+	WP_053057335.1	WP_053057335.1		hypothetical protein			FZ025_RS11305	690	229	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2544563	2546008	-							FZ025_RS11310	1446		old_locus_tag=FZ025_11380
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2544563	2546008	-	WP_104558490.1	WP_104558490.1		2-oxo acid dehydrogenase subunit E2			FZ025_RS11310	1446	481	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2546005	2546357	-							FZ025_RS11315	353		pseudo;old_locus_tag=FZ025_11385
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2546005	2546357	-				SH3 domain-containing protein			FZ025_RS11315	353		pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2546354	2547433	-							FZ025_RS11320	1080		old_locus_tag=FZ025_11390
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2546354	2547433	-	WP_046978774.1	WP_046978774.1		alpha-ketoacid dehydrogenase subunit beta			FZ025_RS11320	1080	359	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2547426	2548532	-					pdhA		FZ025_RS11325	1107		old_locus_tag=FZ025_11395
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2547426	2548532	-	WP_046978775.1	WP_046978775.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		FZ025_RS11325	1107	368	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2548978	2552556	-							FZ025_RS11330	3579		old_locus_tag=FZ025_11400
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2548978	2552556	-	WP_046978776.1	WP_046978776.1		lamin tail domain-containing protein			FZ025_RS11330	3579	1192	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2552724	2553638	+							FZ025_RS11335	915		old_locus_tag=FZ025_11405
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2552724	2553638	+	WP_046978777.1	WP_046978777.1		tryptophan 2,3-dioxygenase family protein			FZ025_RS11335	915	304	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2553837	2555360	+							FZ025_RS11340	1524		old_locus_tag=FZ025_11410
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2553837	2555360	+	WP_046978778.1	WP_046978778.1		oligopeptide:H+ symporter			FZ025_RS11340	1524	507	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2555377	2555985	+							FZ025_RS11345	609		old_locus_tag=FZ025_11415
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2555377	2555985	+	WP_046978779.1	WP_046978779.1		thioredoxin family protein			FZ025_RS11345	609	202	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2556089	2556577	-							FZ025_RS11350	489		old_locus_tag=FZ025_11420
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2556089	2556577	-	WP_104558492.1	WP_104558492.1		MarR family transcriptional regulator			FZ025_RS11350	489	162	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2556712	2557824	+					hppD		FZ025_RS11355	1113		old_locus_tag=FZ025_11425
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2556712	2557824	+	WP_046982228.1	WP_046982228.1		4-hydroxyphenylpyruvate dioxygenase	hppD		FZ025_RS11355	1113	370	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2557969	2558298	+							FZ025_RS11360	330		old_locus_tag=FZ025_11430
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2557969	2558298	+	WP_244292357.1	WP_244292357.1		DUF559 domain-containing protein			FZ025_RS11360	330	109	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2558318	2559628	+					hmgA		FZ025_RS11365	1311		old_locus_tag=FZ025_11435
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2558318	2559628	+	WP_046977851.1	WP_046977851.1		homogentisate 1,2-dioxygenase	hmgA		FZ025_RS11365	1311	436	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2559642	2560130	-							FZ025_RS11370	489		old_locus_tag=FZ025_11440
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2559642	2560130	-	WP_046977850.1	WP_046977850.1		hypothetical protein			FZ025_RS11370	489	162	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2560237	2560341	+							FZ025_RS11375	105		partial;pseudo;old_locus_tag=FZ025_11445
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2560237	2560341	+				lectin			FZ025_RS11375	105		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2560927	2561877	+							FZ025_RS11380	951		old_locus_tag=FZ025_11450
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2560927	2561877	+	WP_046977849.1	WP_046977849.1		calcium/sodium antiporter			FZ025_RS11380	951	316	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2561967	2562341	-							FZ025_RS11385	375		old_locus_tag=FZ025_11455
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2561967	2562341	-	WP_046977848.1	WP_046977848.1		Na+/H+ antiporter subunit G			FZ025_RS11385	375	124	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2562338	2562622	-							FZ025_RS11390	285		old_locus_tag=FZ025_11460
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2562338	2562622	-	WP_046977847.1	WP_046977847.1		K+/H+ antiporter subunit F			FZ025_RS11390	285	94	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2562619	2563119	-							FZ025_RS11395	501		old_locus_tag=FZ025_11465
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2562619	2563119	-	WP_046977846.1	WP_046977846.1		Na+/H+ antiporter subunit E			FZ025_RS11395	501	166	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2563121	2564683	-							FZ025_RS11400	1563		old_locus_tag=FZ025_11470
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2563121	2564683	-	WP_046977845.1	WP_046977845.1		monovalent cation/H+ antiporter subunit D			FZ025_RS11400	1563	520	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2564680	2565039	-							FZ025_RS11405	360		old_locus_tag=FZ025_11475
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2564680	2565039	-	WP_046977844.1	WP_046977844.1		Na+/H+ antiporter subunit C			FZ025_RS11405	360	119	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2565039	2567870	-							FZ025_RS11410	2832		old_locus_tag=FZ025_11480
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2565039	2567870	-	WP_046977843.1	WP_046977843.1		monovalent cation/H+ antiporter subunit A			FZ025_RS11410	2832	943	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2568056	2568979	+							FZ025_RS11415	924		old_locus_tag=FZ025_11485
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2568056	2568979	+	WP_046977842.1	WP_046977842.1		NAD-dependent epimerase/dehydratase family protein			FZ025_RS11415	924	307	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2569011	2569493	-							FZ025_RS11420	483		old_locus_tag=FZ025_11490
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2569011	2569493	-	WP_046977841.1	WP_046977841.1		DUF962 domain-containing protein			FZ025_RS11420	483	160	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2569690	2570271	+							FZ025_RS11425	582		old_locus_tag=FZ025_11495
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2569690	2570271	+	WP_046977840.1	WP_046977840.1		sigma-70 family RNA polymerase sigma factor			FZ025_RS11425	582	193	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570276	2570593	+							FZ025_RS11430	318		old_locus_tag=FZ025_11500
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570276	2570593	+	WP_208803616.1	WP_208803616.1		hypothetical protein			FZ025_RS11430	318	105	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570590	2570898	+							FZ025_RS11435	309		old_locus_tag=FZ025_11505
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570590	2570898	+	WP_208803618.1	WP_208803618.1		4Fe-4S binding protein			FZ025_RS11435	309	102	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570895	2572151	+							FZ025_RS11440	1257		old_locus_tag=FZ025_11510
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2570895	2572151	+	WP_046977837.1	WP_046977837.1		MFS transporter			FZ025_RS11440	1257	418	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2572260	2574005	-							FZ025_RS11445	1746		old_locus_tag=FZ025_11515
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2572260	2574005	-	WP_046977836.1	WP_046977836.1		peptidoglycan DD-metalloendopeptidase family protein			FZ025_RS11445	1746	581	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2574080	2574616	-							FZ025_RS11450	537		old_locus_tag=FZ025_11520
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2574080	2574616	-	WP_046977835.1	WP_046977835.1		hypothetical protein			FZ025_RS11450	537	178	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2574950	2575432	-							FZ025_RS11455	483		old_locus_tag=FZ025_11525
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2574950	2575432	-	WP_104558494.1	WP_104558494.1		hypothetical protein			FZ025_RS11455	483	160	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2575657	2576319	-							FZ025_RS11460	663		old_locus_tag=FZ025_11530
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2575657	2576319	-	WP_104558495.1	WP_104558495.1		hypothetical protein			FZ025_RS11460	663	220	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2576474	2577400	-							FZ025_RS11465	927		old_locus_tag=FZ025_11535
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2576474	2577400	-	WP_046977834.1	WP_046977834.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			FZ025_RS11465	927	308	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2577544	2577876	+							FZ025_RS11470	333		old_locus_tag=FZ025_11540
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2577544	2577876	+	WP_046977833.1	WP_046977833.1		DnaJ domain-containing protein			FZ025_RS11470	333	110	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2577887	2578555	+					rpe		FZ025_RS11475	669		old_locus_tag=FZ025_11545
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2577887	2578555	+	WP_046977832.1	WP_046977832.1		ribulose-phosphate 3-epimerase	rpe		FZ025_RS11475	669	222	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2578557	2579039	+							FZ025_RS11480	483		old_locus_tag=FZ025_11550
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2578557	2579039	+	WP_046977831.1	WP_046977831.1		GNAT family N-acetyltransferase			FZ025_RS11480	483	160	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2579367	2580305	+					yegS		FZ025_RS11485	939		old_locus_tag=FZ025_11555
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2579367	2580305	+	WP_046977830.1	WP_046977830.1		lipid kinase YegS	yegS		FZ025_RS11485	939	312	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2580654	2582129	+					trpE		FZ025_RS11490	1476		old_locus_tag=FZ025_11560
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2580654	2582129	+	WP_046977829.1	WP_046977829.1		anthranilate synthase component I	trpE		FZ025_RS11490	1476	491	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582132	2582365	+							FZ025_RS11495	234		old_locus_tag=FZ025_11565
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582132	2582365	+	WP_146093542.1	WP_146093542.1		hypothetical protein			FZ025_RS11495	234	77	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582456	2582593	+							FZ025_RS22015	138		old_locus_tag=FZ025_11570
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582456	2582593	+	WP_208803620.1	WP_208803620.1		hypothetical protein			FZ025_RS22015	138	45	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582634	2583164	+							FZ025_RS11500	531		old_locus_tag=FZ025_11575
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2582634	2583164	+	WP_158185556.1	WP_158185556.1		TIGR02679 domain-containing protein			FZ025_RS11500	531	176	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2583089	2585512	+							FZ025_RS11505	2424		old_locus_tag=FZ025_11580
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2583089	2585512	+	WP_244292358.1	WP_244292358.1		DUF3772 domain-containing protein			FZ025_RS11505	2424	807	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2585583	2586248	-							FZ025_RS11510	666		old_locus_tag=FZ025_11585
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2585583	2586248	-	WP_208803622.1	WP_208803622.1		TIGR02466 family protein			FZ025_RS11510	666	221	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2586245	2586496	-							FZ025_RS11515	252		old_locus_tag=FZ025_11590
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2586245	2586496	-	WP_046977827.1	WP_046977827.1		hypothetical protein			FZ025_RS11515	252	83	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2586675	2587756	-							FZ025_RS11520	1082		pseudo;old_locus_tag=FZ025_11595
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2586675	2587756	-				AarF/UbiB family protein			FZ025_RS11520	1082		pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2587946	2589130	+							FZ025_RS11525	1185		old_locus_tag=FZ025_11600
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2587946	2589130	+	WP_046977826.1	WP_046977826.1		hypothetical protein			FZ025_RS11525	1185	394	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589250	2589549	-							FZ025_RS22020	300		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589250	2589549	-	WP_053057140.1	WP_053057140.1		dihydroxyacetone kinase subunit DhaK			FZ025_RS22020	300	99	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589444	2589677	-							FZ025_RS11530	234		old_locus_tag=FZ025_11605
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589444	2589677	-	WP_244292530.1	WP_244292530.1		dihydroxyacetone kinase subunit DhaK			FZ025_RS11530	234	77	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589570	2589794	+							FZ025_RS22395	225		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589570	2589794	+	WP_053057139.1	WP_053057139.1		hypothetical protein			FZ025_RS22395	225	74	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589901	2590827	+							FZ025_RS11535	927		old_locus_tag=FZ025_11610
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2589901	2590827	+	WP_046977824.1	WP_046977824.1		DUF808 domain-containing protein			FZ025_RS11535	927	308	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2590903	2592495	-							FZ025_RS11540	1593		old_locus_tag=FZ025_11615
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2590903	2592495	-	WP_046977823.1	WP_046977823.1		GGDEF domain-containing protein			FZ025_RS11540	1593	530	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2592613	2593539	-							FZ025_RS11545	927		old_locus_tag=FZ025_11620
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2592613	2593539	-	WP_046977822.1	WP_046977822.1		carbohydrate kinase			FZ025_RS11545	927	308	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2594061	2595353	-							FZ025_RS11550	1293		old_locus_tag=FZ025_11625
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2594061	2595353	-	WP_046977821.1	WP_046977821.1		carbohydrate porin			FZ025_RS11550	1293	430	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2596159	2596485	+							FZ025_RS11560	327		old_locus_tag=FZ025_11635
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2596159	2596485	+	WP_046977820.1	WP_046977820.1		DUF6172 family protein			FZ025_RS11560	327	108	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2596637	2597410	+							FZ025_RS11565	774		old_locus_tag=FZ025_11640
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2596637	2597410	+	WP_046977852.1	WP_046977852.1		lytic transglycosylase domain-containing protein			FZ025_RS11565	774	257	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2597463	2597944	-							FZ025_RS11570	482		pseudo;old_locus_tag=FZ025_11645
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2597463	2597944	-				AIM24 family protein			FZ025_RS11570	482		pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2597996	2599693	-					treA		FZ025_RS11575	1698		old_locus_tag=FZ025_11650
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2597996	2599693	-	WP_046977819.1	WP_046977819.1		alpha,alpha-trehalase TreA	treA		FZ025_RS11575	1698	565	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2600186	2603080	-							FZ025_RS11580	2895		old_locus_tag=FZ025_11655
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2600186	2603080	-	WP_104558499.1	WP_104558499.1		insulinase family protein			FZ025_RS11580	2895	964	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2603404	2604849	-							FZ025_RS11585	1446		partial;pseudo;old_locus_tag=FZ025_11660
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2603404	2604849	-				cellulase family glycosylhydrolase			FZ025_RS11585	1446		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2605153	2606811	+							FZ025_RS11590	1659		old_locus_tag=FZ025_11665
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2605153	2606811	+	WP_046981133.1	WP_046981133.1		M28 family metallopeptidase			FZ025_RS11590	1659	552	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2606846	2608444	-							FZ025_RS11595	1599		old_locus_tag=FZ025_11670
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2606846	2608444	-	WP_046981132.1	WP_046981132.1		APC family permease			FZ025_RS11595	1599	532	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2608699	2608845	+							FZ025_RS11600	147		old_locus_tag=FZ025_11675
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2608699	2608845	+	WP_244292359.1	WP_244292359.1		hypothetical protein			FZ025_RS11600	147	48	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2608924	2610135	-							FZ025_RS11605	1212		old_locus_tag=FZ025_11680
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2608924	2610135	-	WP_046981131.1	WP_046981131.1		FAD-binding oxidoreductase			FZ025_RS11605	1212	403	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2610396	2611685	+							FZ025_RS11610	1290		old_locus_tag=FZ025_11685
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2610396	2611685	+	WP_046981135.1	WP_046981135.1		histidine kinase			FZ025_RS11610	1290	429	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2611678	2612445	+							FZ025_RS11615	768		old_locus_tag=FZ025_11690
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2611678	2612445	+	WP_046981130.1	WP_046981130.1		LytTR family DNA-binding domain-containing protein			FZ025_RS11615	768	255	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2612488	2612892	+							FZ025_RS11620	405		old_locus_tag=FZ025_11695
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2612488	2612892	+	WP_046981129.1	WP_046981129.1		hypothetical protein			FZ025_RS11620	405	134	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2613042	2613479	+							FZ025_RS11625	438		old_locus_tag=FZ025_11700
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2613042	2613479	+	WP_046981128.1	WP_046981128.1		hypothetical protein			FZ025_RS11625	438	145	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2613703	2614182	-							FZ025_RS11630	480		old_locus_tag=FZ025_11705
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2613703	2614182	-	WP_046981127.1	WP_046981127.1		VOC family protein			FZ025_RS11630	480	159	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2614293	2614448	+							FZ025_RS21855	156		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2614293	2614448	+	WP_167523879.1	WP_167523879.1		hypothetical protein			FZ025_RS21855	156	51	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2614550	2615359	-							FZ025_RS11635	810		old_locus_tag=FZ025_11710
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2614550	2615359	-	WP_046981126.1	WP_046981126.1		NAD(P)H-binding protein			FZ025_RS11635	810	269	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2615412	2618585	-							FZ025_RS11640	3174		old_locus_tag=FZ025_11715
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2615412	2618585	-	WP_046981125.1	WP_046981125.1		cytochrome P450			FZ025_RS11640	3174	1057	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2618582	2619136	-							FZ025_RS11645	555		old_locus_tag=FZ025_11720
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2618582	2619136	-	WP_244292360.1	WP_244292360.1		hypothetical protein			FZ025_RS11645	555	184	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2619355	2619702	-							FZ025_RS11650	348		old_locus_tag=FZ025_11725
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2619355	2619702	-	WP_244292361.1	WP_244292361.1		hypothetical protein			FZ025_RS11650	348	115	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	2619701	2620009	+							FZ025_RS22400	309		
